spec_fullpath,label,ibra_bioregion,recording_id,time_local,longitude,latitude,__dummy__,cluster_km,cluster_hdb
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk002__mel.png,Channel Country,Channel Country,19-audio-846825371__chunk002,10:46,123.68854,-18.1872,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk003__mel.png,Channel Country,Channel Country,19-audio-846825371__chunk003,15:25,125.87891,-25.56407,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk004__mel.png,Channel Country,Channel Country,19-audio-846825371__chunk004,17:56,129.06473,-18.76272,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk005__mel.png,Channel Country,Channel Country,19-audio-846825371__chunk005,7:07,124.32254,-25.58433,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk006__mel.png,Channel Country,Channel Country,19-audio-846825371__chunk006,17:43,127.85617,-28.70864,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk007__mel.png,Channel Country,Channel Country,19-audio-846825371__chunk007,7:05,134.28647,-26.4699,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk008__mel.png,Channel Country,Channel Country,19-audio-846825371__chunk008,7:01,132.30344,-23.09028,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk009__mel.png,Channel Country,Channel Country,19-audio-846825371__chunk009,7:57,136.09229,-23.0505,0,0,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk010__mel.png,Channel Country,Channel Country,19-audio-846825371__chunk010,9:02,133.39252,-24.54189,0,0,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk000__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk000,12:46,123.52675,-20.88845,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk001__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk001,10:33,122.55607,-19.8886,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk002__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk002,15:25,125.87891,-25.56407,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk003__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk003,7:27,125.45458,-22.46139,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk004__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk004,9:49,138.8985,-23.51181,0,0,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk005__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk005,7:38,131.41563,-22.50839,0,0,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk006__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk006,15:25,125.87891,-25.56407,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk007__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk007,7:01,132.30344,-23.09028,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk008__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk008,8:00,131.40052,-25.53582,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk009__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk009,16:37,134.74119,-19.85776,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk010__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk010,6:55,138.84692,-30.81709,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk011__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk011,9:23,125.1139,-27.32218,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk012__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk012,8:00,129.00374,-21.87641,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk013__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk013,17:24,126.94685,-26.44284,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk014__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk014,10:13,133.9099,-21.19183,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk015__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk015,11:21,122.22145,-22.39465,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk016__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk016,11:21,122.22145,-22.39465,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk017__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk017,9:02,133.39252,-24.54189,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk018__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk018,5:48,137.28936,-28.66026,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk019__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk019,16:28,131.70095,-20.47626,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk020__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk020,8:58,137.8256,-18.04151,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk021__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk021,5:04,130.38363,-25.05016,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk022__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk022,12:58,126.3495,-23.31791,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk023__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk023,12:46,123.52675,-20.88845,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk024__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk024,14:13,132.91453,-27.28401,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk025__mel.png,Central Ranges,Central Ranges,20-audio-2524705197__chunk025,18:07,130.83273,-25.18678,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\21-audio-4254968435__chunk000__mel.png,MacDonnell Ranges,MacDonnell Ranges,21-audio-4254968435__chunk000,9:26,132.58951,-28.9532,0,0,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\22-audio-69259617__chunk000__mel.png,MacDonnell Ranges,MacDonnell Ranges,22-audio-69259617__chunk000,17:06,135.92697,-22.01439,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\22-audio-69259617__chunk001__mel.png,MacDonnell Ranges,MacDonnell Ranges,22-audio-69259617__chunk001,10:49,132.28219,-28.50857,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\22-audio-69259617__chunk002__mel.png,MacDonnell Ranges,MacDonnell Ranges,22-audio-69259617__chunk002,18:29,134.97253,-19.35341,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\22-audio-69259617__chunk003__mel.png,MacDonnell Ranges,MacDonnell Ranges,22-audio-69259617__chunk003,17:38,127.43177,-22.11884,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\22-audio-69259617__chunk004__mel.png,MacDonnell Ranges,MacDonnell Ranges,22-audio-69259617__chunk004,12:46,122.67343,-28.777,0,0,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\23-audio-1624911151__chunk000__mel.png,Channel Country,Channel Country,23-audio-1624911151__chunk000,11:16,133.76372,-30.07904,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\23-audio-1624911151__chunk001__mel.png,Channel Country,Channel Country,23-audio-1624911151__chunk001,14:25,133.75745,-27.50972,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\23-audio-1624911151__chunk002__mel.png,Channel Country,Channel Country,23-audio-1624911151__chunk002,16:11,131.36495,-24.94914,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\23-audio-1624911151__chunk003__mel.png,Channel Country,Channel Country,23-audio-1624911151__chunk003,6:38,124.1552,-18.96269,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\24-audio-9949707793__chunk000__mel.png,Channel Country,Channel Country,24-audio-9949707793__chunk000,10:55,125.17441,-20.34459,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\24-audio-9949707793__chunk001__mel.png,Channel Country,Channel Country,24-audio-9949707793__chunk001,18:29,134.97253,-19.35341,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\24-audio-9949707793__chunk002__mel.png,Channel Country,Channel Country,24-audio-9949707793__chunk002,15:29,127.78782,-26.16668,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\24-audio-9949707793__chunk003__mel.png,Channel Country,Channel Country,24-audio-9949707793__chunk003,11:16,133.76372,-30.07904,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\24-audio-9949707793__chunk004__mel.png,Channel Country,Channel Country,24-audio-9949707793__chunk004,17:11,133.73005,-30.86971,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk000__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk000,18:46,135.6516,-24.06287,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk001__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk001,15:25,125.87891,-25.56407,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk002__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk002,18:42,138.24776,-20.18995,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk003__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk003,9:24,128.55546,-28.21251,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk004__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk004,17:43,127.85617,-28.70864,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk005__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk005,10:31,127.43729,-29.10171,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk006__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk006,18:46,135.6516,-24.06287,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk007__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk007,8:42,128.43265,-31.22621,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk008__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk008,6:38,124.1552,-18.96269,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk009__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk009,5:20,137.73802,-27.74685,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk010__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk010,5:35,133.09356,-31.237,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk011__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk011,15:53,125.56058,-27.42834,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk012__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk012,9:52,133.35918,-20.01279,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk013__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk013,6:46,127.55,-28.17198,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk014__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk014,10:49,132.28219,-28.50857,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk015__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk015,8:42,128.43265,-31.22621,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk016__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk016,11:01,126.76276,-18.49674,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk017__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk017,16:49,128.09222,-24.44662,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk018__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk018,18:56,139.25173,-26.89113,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk019__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk019,10:16,130.62865,-21.07578,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk020__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk020,11:16,133.76372,-30.07904,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk021__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk021,10:37,122.53293,-22.51798,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk022__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk022,16:09,136.92972,-30.47198,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk023__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk023,14:57,130.29385,-31.32003,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk024__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk024,9:49,138.8985,-23.51181,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk025__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk025,5:55,126.4292,-31.42489,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk026__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk026,16:01,127.69185,-22.86594,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk027__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk027,9:09,134.34338,-26.6875,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk028__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk028,17:33,124.28438,-23.81506,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk029__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk029,10:13,133.9099,-21.19183,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk030__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk030,8:20,124.12119,-27.97003,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk031__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk031,7:57,136.09229,-23.0505,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk032__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk032,8:00,131.40052,-25.53582,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk000__mel.png,Tanami,Tanami,26-audio-8454465761__chunk000,15:55,124.30928,-21.36046,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk001__mel.png,Tanami,Tanami,26-audio-8454465761__chunk001,18:03,133.15403,-26.0808,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk002__mel.png,Tanami,Tanami,26-audio-8454465761__chunk002,7:55,125.94541,-26.84934,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk003__mel.png,Tanami,Tanami,26-audio-8454465761__chunk003,13:20,122.32689,-20.29257,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk004__mel.png,Tanami,Tanami,26-audio-8454465761__chunk004,5:35,133.09356,-31.237,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk005__mel.png,Tanami,Tanami,26-audio-8454465761__chunk005,15:53,125.56058,-27.42834,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk006__mel.png,Tanami,Tanami,26-audio-8454465761__chunk006,17:24,126.94685,-26.44284,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk007__mel.png,Tanami,Tanami,26-audio-8454465761__chunk007,6:05,127.71744,-26.20363,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk008__mel.png,Tanami,Tanami,26-audio-8454465761__chunk008,11:06,131.14747,-24.72631,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk009__mel.png,Tanami,Tanami,26-audio-8454465761__chunk009,7:49,133.52791,-25.70655,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\27-audio-4577477435__chunk000__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,27-audio-4577477435__chunk000,10:31,127.43729,-29.10171,0,2,1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\27-audio-4577477435__chunk001__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,27-audio-4577477435__chunk001,10:31,127.43729,-29.10171,0,2,1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\28-audio-3889804849__chunk000__mel.png,Channel Country,Channel Country,28-audio-3889804849__chunk000,15:53,125.56058,-27.42834,0,2,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\28-audio-3889804849__chunk001__mel.png,Channel Country,Channel Country,28-audio-3889804849__chunk001,17:06,135.92697,-22.01439,0,2,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\28-audio-3889804849__chunk002__mel.png,Channel Country,Channel Country,28-audio-3889804849__chunk002,15:24,125.67915,-30.60193,0,2,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\28-audio-3889804849__chunk003__mel.png,Channel Country,Channel Country,28-audio-3889804849__chunk003,7:00,127.58602,-20.4547,0,2,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\29-audio-3597238411__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,29-audio-3597238411__chunk000,17:43,127.85617,-28.70864,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\29-audio-3597238411__chunk001__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,29-audio-3597238411__chunk001,12:51,136.87901,-21.38926,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\29-audio-3597238411__chunk002__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,29-audio-3597238411__chunk002,10:13,133.9099,-21.19183,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\29-audio-3597238411__chunk003__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,29-audio-3597238411__chunk003,11:20,122.31804,-29.17229,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\29-audio-3597238411__chunk004__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,29-audio-3597238411__chunk004,14:57,130.29385,-31.32003,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\30-audio-929598995__chunk000__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,30-audio-929598995__chunk000,12:57,130.11884,-27.39033,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\30-audio-929598995__chunk001__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,30-audio-929598995__chunk001,12:45,124.52448,-19.45375,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\31-audio-9417050754__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,31-audio-9417050754__chunk000,7:59,134.23149,-29.26319,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\31-audio-9417050754__chunk001__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,31-audio-9417050754__chunk001,12:46,122.67343,-28.777,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\31-audio-9417050754__chunk002__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,31-audio-9417050754__chunk002,8:00,129.00374,-21.87641,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\32-audio-2075753007__chunk000__mel.png,Murray-Darling Depression,Murray-Darling Depression,32-audio-2075753007__chunk000,17:11,133.73005,-30.86971,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\33-audio-9701686186__chunk000__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,33-audio-9701686186__chunk000,9:27,139.57995,-21.81019,0,2,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\33-audio-9701686186__chunk001__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,33-audio-9701686186__chunk001,15:16,127.18811,-18.21591,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\33-audio-9701686186__chunk002__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,33-audio-9701686186__chunk002,11:16,133.76372,-30.07904,0,1,0
