feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,label,cnn_pred,cnn_conf
1.2449658,0.0,1.5852079,0.13732867,0.0,0.0,0.0,1.8909322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515965,0.0,0.0,0.781432,0.0,0.0,0.0,0.11711836,1.2705553,0.0,0.0,0.52313894,0.0,0.6167762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999302,0.0,0.0,0.0,2.4125185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2943623,0.0,0.91391957,1.0534633,0.0,0.0,0.0,0.03288761,1.5776125,0.0,0.0,0.0,0.0,0.0,2.010521,0.0,1.5432637,0.0,0.0,0.0,0.0,0.0,0.0,0.26017356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8989691,0.0,0.0,1.134668,0.12749381,2.5523393,1.0883963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906398,1.0467058,0.0,0.0,0.0,2.3302505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murray-Darling Depression,Burt Plain,0.65102243
1.6601456,0.0,1.1413534,0.29221612,0.0,0.0,0.0,1.6691761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96202534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8441035,0.0,0.0,0.0,0.0,1.1059604,0.0,0.0,0.2752691,0.0,0.6380301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9305284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056789,0.0,0.8482436,0.8153012,0.0,0.0,0.0,0.8521927,2.1329029,0.0,0.0,0.80747604,0.0,0.0,1.6674521,0.0,0.78383714,0.0,0.0,0.0,0.0,0.0,0.0,1.0581594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7752895,0.0,0.0,1.3273755,0.49628156,2.40096,1.0321203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47458524,1.5449578,0.0,0.0,0.0,2.9562318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murray-Darling Depression,Burt Plain,0.56564575
0.7737573,0.0,2.6074698,0.19382454,0.0,0.0,0.0,1.0101161,0.0,1.0983961,0.0,0.0,0.4352026,0.0,0.0,2.3029284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77708244,0.5856313,0.0,0.0,0.0,0.0,0.053195883,0.0,0.0,0.98701185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608141,0.5375349,0.0,0.22219203,0.10645136,0.0,0.0,0.0,0.0,0.0,0.0,0.56581336,0.0,1.5174571,0.0,0.0,0.02339618,0.0,0.0,0.6690381,0.0,0.45051134,2.7359564,0.0,0.0,1.6521343,0.0,0.0,0.0,0.46744737,0.0,0.0,0.0,0.0,0.6630832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16269757,0.035965536,1.2366772,0.26426166,0.5582376,0.0,0.0,0.16242678,0.0,0.0,0.0,0.056085415,1.2890598,0.12286661,0.0,0.0,2.438169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13616183,1.5805254,Murray-Darling Depression,Channel Country,0.4433587
0.0,0.0,0.32249156,0.0,0.0,0.0,0.0,2.2146556,0.0,0.089506134,0.0,0.0,0.45362166,0.0,0.0,0.0,0.0,0.0,2.1511786,0.0,0.0,0.0,0.0,0.0,0.9611663,0.0,1.7576934,4.5982566,0.0,0.0,0.0,4.500672,0.72215736,0.0,0.0,0.91178685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052213818,0.0,0.0,0.0,0.47664174,0.0,0.0,0.0,0.0,0.0,0.0,4.7239294,0.0,1.8363094,0.028455678,0.0,0.0,0.0,0.0,0.32996416,0.0,0.1327583,0.0,0.0,0.0,3.7442698,0.0,3.5926108,0.0,2.2397897,0.0,0.0,0.0,0.0,0.02245497,0.0,4.159983,0.080253474,0.0,0.0,0.0,0.0,0.0,0.0,1.1184629,0.0,0.0,0.0,3.3152003,5.3420696,0.0,0.6852927,0.0,0.0,0.8713304,0.0,0.0,0.0,0.0,4.4789963,1.8942697,0.0,0.0,0.81792194,0.0,0.0,0.0,0.9751027,0.0,0.07815117,0.0,0.0,1.1000338,0.0,0.0,Gawler,Gawler,0.8484091
0.0,0.0,0.51747143,0.19085488,0.0,0.0,1.0179273,0.41828746,0.0,1.0450382,0.0,0.0,0.0,0.0,0.0,0.2967695,0.0,2.8679554,2.9264345,0.0,0.0,0.0,0.0,0.0,1.3566872,0.0,0.52815753,2.6819766,0.0,0.0,0.06695962,1.7350677,0.0,0.0,0.0,1.5820316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50496995,0.39718977,0.0,0.2622174,0.0,0.6427069,1.3135933,0.0,0.0,0.0,0.0,0.0,0.0,1.4946414,0.0,1.341723,0.0,0.0,0.0,0.0,0.6017318,0.0,0.0,1.0325092,0.0,0.0,0.0,1.8943685,0.0,3.843563,0.0,0.33798283,0.0,0.0,0.0,0.0,0.9527506,0.0,0.0,0.0,0.0,0.5111194,0.93101704,0.6128563,0.0,0.0,0.0,0.0,0.0,0.0,0.30030796,2.114433,0.54908454,0.26421556,0.0,0.0,0.25379002,0.0,0.0,0.0,0.0,0.0,1.514515,0.0,0.0,0.0,0.0,0.0,0.0,2.626601,0.0,1.0085773,0.0,0.0,0.90654004,0.0,0.0,Gawler,Gawler,0.80650806
0.0,0.0,1.3849716,0.0,0.0,0.0,0.0,1.882504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7241287,0.0,0.0,0.0,0.87754965,0.34562704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857903,1.8127599,0.0,0.0,0.0,1.112761,2.279078,0.0,0.0,0.0,0.0,0.0,0.0,1.5671996,0.0,1.3030484,0.0,0.0,0.27450344,0.0,0.0,0.900287,0.0,0.0,0.0,0.0,0.0,1.1977081,0.0,0.2909348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75227255,0.0,0.0,0.0,0.0,0.0,0.0,1.0115445,0.0,0.0,0.79823244,0.22181416,0.0,0.0,0.0,0.0,0.0,0.10021735,0.0,0.0,0.0,0.2067968,2.704887,0.0,0.0,0.0,0.48521578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727437,Central Ranges,MacDonnell Ranges,0.25431156
0.44567353,0.0,1.1809263,0.0,0.0,0.0,0.0,1.5526916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1736398,0.0,0.0,0.0,0.8190454,0.47531468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29018432,1.5448513,0.0,0.0,0.0,0.66776305,1.9149026,0.0,0.0,0.0,0.0,0.0,0.0,2.9289162,0.0,1.2846068,0.21684971,0.0,0.0,0.0,0.0,0.6599334,0.0,0.0,0.049556356,0.0,0.0,1.6954007,0.0,0.07773182,0.0,0.49972644,0.0,0.0,0.0,0.0,0.34738198,0.0,0.0,0.41805443,0.0,0.0,0.0,0.0,0.0,0.0,0.5838056,0.0,0.0,0.25123134,0.4814633,0.46767235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.023289,0.21521364,0.0,0.0,0.26289445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31294423,Central Ranges,MacDonnell Ranges,0.20483324
0.0,0.0,0.09739983,0.040203482,0.0,0.0,0.0,1.7734032,0.0,0.07133863,0.0,0.0,0.0,0.0,0.0,0.7024518,0.0,0.41557837,0.40721676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4209446,1.4115845,0.0,0.0,0.0,0.0,0.0,0.0,0.8616607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8122515,1.0207853,0.0,0.54112685,0.0,2.2195616,1.8229998,0.0,0.0,0.0,0.0,0.0,0.0,0.025764514,0.0,1.7534109,0.0,0.0,0.0,0.0,0.0,0.16336383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8806021,0.0,0.22962241,0.0,0.0,0.0,0.0,0.65633893,0.0,0.0,0.0,0.0,0.0,1.3689893,1.6579359,0.0,0.0,0.0,0.0,0.0,0.69404536,1.0451046,1.0538154,0.0,1.498595,0.0,0.0,0.0,0.0,0.0,0.0,0.62238574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061110396,0.0,0.07067044,0.0,0.0,2.3517044,0.0,0.0,Central Ranges,Murray-Darling Depression,0.299615
0.0,0.0,0.75744265,0.0,0.0,0.0,0.0,0.2205999,0.0,0.68121463,0.0,0.0,0.30475375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042205,0.14714494,0.0,0.0,0.023435088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0313569,1.5243357,1.2694778,0.6005433,0.0,0.4045307,2.3724914,0.0,0.0,0.0,0.0,0.0,0.0,0.37526846,0.0,0.86341554,0.0,0.0,0.45777586,0.0,0.0,0.0,0.0,0.0,1.5712832,0.0,0.0,1.0526246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2506555,0.0,0.0,0.0,0.31503645,0.0,0.0,0.0,0.0,0.0,0.3827645,0.0,0.0,0.0,0.8926128,0.0,0.0,0.1298593,0.0,0.0,0.0,0.0,2.4900079,0.0,0.0,0.6708774,0.24117339,0.9744294,0.0,0.0,1.2164608,0.0,0.0,0.0,0.0,1.0593452,0.0,0.6988288,Simpson Strzelecki Dunefields,MacDonnell Ranges,0.18708384
0.4923504,0.0,1.1725421,0.0,0.0,0.0,0.0,0.0,0.0,1.2500225,0.0,0.0,0.0,0.0,0.0,1.1825343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636994,0.0,0.0,0.0,0.0,0.0,0.0,0.18427661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16838145,0.532139,1.5867331,0.9146785,0.0,0.17922257,1.7079375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8304597,0.0,0.0,0.40416634,0.0,0.0,0.34492686,0.0,0.0,2.205421,0.0,0.0,0.4134933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24533792,0.0,0.0,0.6590902,1.2401646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3471254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70705384,0.0,0.0,0.15197417,0.7080004,1.6774954,0.0,0.0,0.5745372,0.0,0.0,0.0,0.0,0.0,0.0,1.5231271,Simpson Strzelecki Dunefields,Finke,0.33091792
0.0,0.0,0.33175015,0.0,0.0,0.0,0.0,0.33332574,0.0,1.369958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0347779,0.0,0.0,0.0,0.0,0.4002352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4028723,0.9806781,0.0,1.4630228,0.0,0.8671497,2.5237937,0.0,0.0,0.0,0.0,0.0,0.0,0.494865,0.0,2.1046112,0.03975748,0.0,1.8804517,0.0,0.17626715,0.37121832,0.0,0.0,0.8936087,0.0,0.0,0.05246455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009051307,0.6937338,0.0,0.0,0.036934122,0.0,0.0,0.71402174,1.3530663,0.0,0.0,0.0,0.0,0.0,0.18465105,0.0,0.0,0.0,1.2036611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054526147,0.0,0.0,0.0,0.25138977,1.2646282,0.0,0.0,0.8432669,0.0,0.0,0.0,0.0,0.47496343,0.0,1.8125684,Simpson Strzelecki Dunefields,Finke,0.21011503
0.5081117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10644107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7095394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0863547,0.0,0.0,1.4442362,0.0,1.7284749,0.33248445,0.0,1.6355346,0.0,0.0,0.0,0.0,0.06244449,0.0,0.5164452,0.0,0.0,1.090919,0.0,0.0,1.2422814,0.0,0.0,1.7086306,0.0,0.0,2.669697,0.0,2.5907826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6990833,0.0,0.0,0.0,0.15543056,0.0,0.0,1.2949775,0.0,0.0,0.4856383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34076333,3.3964767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,0.33462313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3588232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9276105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52954257,0.0,0.0,0.0,0.0,0.0,4.1390862,4.356443,0.15505397,3.1730292,0.0,0.0,2.8289735,0.0,0.0,0.0,0.0,0.0,0.0,0.3320187,0.0,1.1673048,1.5826477,0.0,5.042883,0.0,0.5034272,0.55552363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2673327,0.0,0.0,0.0,0.37906927,0.0,0.0,0.0,0.0,0.0,0.0,0.123549365,2.0298169,0.0,0.0,1.9296527,0.0,0.0,2.7186975,0.0,0.0,0.0,2.6203306,0.0,0.0,0.0,0.0,0.0,0.0,0.8252253,0.28504056,0.0,0.0,0.0,0.0,1.8176485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5889076,Great Victoria Desert,Simpson Strzelecki Dunefields,0.45877334
0.0,0.0,0.15017428,0.0,0.0,0.0,0.0,0.0,0.0,0.16754778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0582194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10944021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0008063,4.794703,0.0,3.740891,0.0,0.47024354,2.4303784,0.0,0.0,0.0,0.0,0.0,0.0,0.8880964,0.0,1.4418807,2.9355457,0.0,4.8081203,0.0,1.51965,1.3571231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0329576,0.0,0.0,0.0,0.45512766,0.0,0.0,0.0,0.0,0.0,0.0,0.5618824,1.704643,0.0,0.0,2.2236085,0.0,0.0,3.0843387,0.0,0.0,0.0,1.5359765,0.0,0.0,0.0,0.0,0.0,0.0,0.45819557,0.5795485,0.0,0.0,0.0,1.0838395,0.8119961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97510815,Great Victoria Desert,Simpson Strzelecki Dunefields,0.36851913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7477838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9837532,0.46246132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49139625,0.0,0.0,0.0,0.0,0.0,4.3525558,4.009857,0.2332505,3.2475338,0.0,0.0,3.0346816,0.0,0.0,0.0,0.0,0.0,0.0,0.26692733,0.0,1.4364637,1.1706423,0.0,5.3214965,0.0,0.7777133,0.43996003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0148356,0.0,0.0,0.0,0.6738403,0.0,0.0,0.0,0.0,0.0,0.0,0.14554498,2.4383368,0.0,0.0,1.6130921,0.0,0.0,2.2061508,0.0,0.0,0.0,2.9601104,0.0,0.0,0.0,0.0,0.0,0.0,0.35271832,0.1838565,0.0,0.0,0.0,0.0,1.7927532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0415318,Great Victoria Desert,Simpson Strzelecki Dunefields,0.45619264
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5964191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7223959,0.87401503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7286817,0.0,0.0,0.0,0.0,0.0,4.543302,3.7758253,0.6774088,2.9890428,0.0,0.0,3.1466444,0.0,0.0,0.0,0.0,0.0,0.0,0.17838076,0.0,1.420222,0.7981407,0.0,5.1290083,0.0,0.38702458,0.1721723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99585974,0.0,0.0,0.0,0.5520761,0.0,0.0,0.0,0.0,0.0,0.0,0.20895302,2.3100948,0.0,0.0,1.3181293,0.0,0.0,1.8519864,0.0,0.0,0.0,3.0381804,0.0,0.0,0.0,0.0,0.0,0.0,0.28717464,0.77907276,0.0,0.0,0.0,0.0,2.137929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2762065,Great Victoria Desert,Simpson Strzelecki Dunefields,0.41594395
0.0,0.0,0.13114364,0.0,0.0,0.0,0.0,0.0,0.0,0.6085724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2111702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6029787,4.992254,0.0,3.9852564,0.0,0.072955,2.6729746,0.0,0.0,0.0,0.0,0.0,0.0,1.0072293,0.0,1.7199699,2.5473704,0.0,5.4521956,0.0,1.5315081,1.2415456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0575438,0.0,0.0,0.0,0.2010653,0.0,0.0,0.0,0.0,0.0,0.0,0.44709855,1.931585,0.0,0.0,1.963252,0.0,0.0,2.9649334,0.0,0.0,0.0,1.7198997,0.0,0.0,0.0,0.0,0.0,0.0,0.26696372,0.36335665,0.0,0.0,0.0,0.8266265,0.94445235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210665,Great Victoria Desert,Simpson Strzelecki Dunefields,0.4215637
0.0,0.0,0.75006264,0.0,0.0,0.0,0.0,0.0,0.0,0.52470297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2903482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446214,3.779115,0.14332367,2.697578,0.0,0.48952177,2.2144887,0.0,0.0,0.0,0.0,0.0,0.0,1.6980698,0.0,1.5627304,2.875526,0.0,3.8041527,0.0,0.8065841,0.8685541,0.0,0.0,0.0,0.0,0.0,0.03727522,0.0,0.0,0.0,0.65011865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1741251,0.0,0.0,1.0311843,0.0,0.0,2.1696234,0.0,0.0,0.0,1.455598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68216115,0.0,0.0,0.0,1.0129427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416629,Great Victoria Desert,Murray-Darling Depression,0.3162101
3.930342,0.0,0.5038053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4147027,0.0,0.0,0.0,0.0,0.2767595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5425885,2.6411364,4.882011,0.0,1.0891399,1.3990712,0.0,0.0,0.0,0.0,0.0,0.0,1.5366402,0.0,2.0010374,4.8162236,0.0,2.0052702,0.0,0.0,1.2720733,0.0,0.0,0.8841719,0.0,0.0,0.37736958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3577867,0.0,0.0,0.0,0.0,0.0,1.1964791,3.3838012,0.0,0.0,0.0,0.0,0.0,2.1003966,0.0,0.40641072,0.0,0.89017177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7303998,2.9931345,0.0,0.38228884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Great Victoria Desert,Murray-Darling Depression,0.4274226
1.1234125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1267256,0.0,0.0,0.0,0.0,0.4231131,0.0,0.0,0.0,0.0,0.8807984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9491944,2.6235669,0.0,2.5040693,0.0,0.5351051,3.6514523,0.0,0.0,0.0,0.0,0.0,0.0,2.3859582,0.0,2.529813,1.955605,0.0,2.3187544,0.0,2.5746012,0.14414214,0.0,0.0,1.6503917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.567708,0.0,0.0,0.0,0.0,0.0,0.99549294,2.3502855,0.0,0.0,0.0,0.0,0.0,2.1365895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30341753,0.18554261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Great Victoria Desert,Great Victoria Desert,0.4624776
0.4991117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034148,0.0,0.0,0.0,0.0,0.13410765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.332304,2.6990387,0.27480406,2.7028966,0.0,0.08805714,3.7052593,0.0,0.0,0.0,0.0,0.0,0.0,1.8955182,0.0,1.3200566,1.4283165,0.0,3.5740073,0.0,1.8021709,0.36211577,0.0,0.0,2.027698,0.0,0.0,1.0033287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8857486,0.0,0.0,0.0,0.0,0.0,0.513112,2.4781215,0.0,0.0,0.65288347,0.0,0.0,1.6527927,0.0,0.0,0.0,1.969107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5536263,0.0,0.0,0.0,0.0,1.8784592,0.0,0.0,0.16693538,0.0,0.0,0.0,0.0,0.0,0.0,1.4906237,Great Victoria Desert,Simpson Strzelecki Dunefields,0.33236998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4590427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0276725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204244,4.1760817,0.0,2.415223,0.0,1.6777277,3.6726406,0.0,0.0,0.0,0.0,0.0,0.0,0.40369442,0.0,0.53143185,0.7054779,0.0,5.1037626,0.0,1.3858302,1.3683462,0.0,0.0,0.5379155,0.0,0.0,0.0,0.0,0.0,0.0,0.16933146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315552,0.0,0.0,0.7508813,0.0,0.0,2.9595852,0.0,0.0,0.0,1.3905435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36256528,0.0,0.0,0.0,0.33511546,0.8428406,0.0,0.0,0.14830197,0.0,0.0,0.0,0.0,0.0,0.0,1.6427554,Great Victoria Desert,Simpson Strzelecki Dunefields,0.68065476
