recording_id,spectrogram_path,spectrogram_path.1,duration_sec,low_freq_hz,peak_freq_hz,high_freq_hz,peak_amplitude_db,snr_db,latitude,longitude,ibra_bioregion,habitat,date,time_local,season,temp_celcius,humidity,sex,age_class,timestamp,hour,month,spec_fullpath,label,file_exists,label_idx
39-audio-8349283313__chunk001,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk001__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,11:16,Spring,26.7,75.9,Female,Adult,2023-11-25 11:16:00,11,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk001__mel.png,Simpson Strzelecki Dunefields,True,9
39-audio-8349283313__chunk002,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk002__mel.png,5,720.9,1035.4,1348.5,74.0,19.7,-22.86594,127.69185,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,16:01,Spring,32.4,43.5,Male,Adult,2023-11-25 16:01:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk002__mel.png,Simpson Strzelecki Dunefields,True,9
39-audio-8349283313__chunk003,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk003__mel.png,5,610.5,986.3,1205.6,63.1,18.0,-31.05474,122.95053,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,5:00,Spring,21.5,68.5,Male,Adult,2023-11-25 05:00:00,5,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk003__mel.png,Simpson Strzelecki Dunefields,True,9
39-audio-8349283313__chunk004,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk004__mel.png,5,202.1,480.3,1869.7,67.2,17.1,-24.94914,131.36495,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,16:11,Spring,28.6,73.1,Male,Adult,2023-11-25 16:11:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk004__mel.png,Simpson Strzelecki Dunefields,True,9
39-audio-8349283313__chunk005,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk005__mel.png,5,1216.1,1473.4,1858.3,60.5,18.3,-23.12435,123.90615,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,6:57,Spring,27.4,82.5,Male,Adult,2023-11-25 06:57:00,6,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk005__mel.png,Simpson Strzelecki Dunefields,True,9
39-audio-8349283313__chunk006,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk006__mel.png,5,880.9,1256.6,1531.5,62.0,22.2,-25.25531,132.15907,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,18:45,Spring,20.0,43.0,Male,Adult,2023-11-25 18:45:00,18,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk006__mel.png,Simpson Strzelecki Dunefields,True,9
39-audio-8349283313__chunk007,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk007__mel.png,5,1098.9,1459.8,1753.3,75.7,10.3,-30.47198,136.92972,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,16:09,Spring,13.1,50.7,Male,Adult,2023-11-25 16:09:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk007__mel.png,Simpson Strzelecki Dunefields,True,9
39-audio-8349283313__chunk008,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk008__mel.png,5,1188.8,1547.8,2034.3,65.6,18.3,-30.66931,133.09098,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,7:23,Spring,32.9,53.8,Male,Adult,2023-11-25 07:23:00,7,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk008__mel.png,Simpson Strzelecki Dunefields,True,9
39-audio-8349283313__chunk009,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk009__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,11:16,Spring,26.7,75.9,Male,Adult,2023-11-25 11:16:00,11,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk009__mel.png,Simpson Strzelecki Dunefields,True,9
39-audio-8349283313__chunk010,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk010__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk010__mel.png,5,1430.8,1650.8,1927.6,62.5,18.7,-30.29243,137.34288,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,15:33,Spring,33.7,50.4,Male,Adult,2023-11-25 15:33:00,15,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk010__mel.png,Simpson Strzelecki Dunefields,True,9
40-audio-244040391__chunk000,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk000__mel.png,5,166.7,318.1,1159.4,60.1,15.6,-28.66026,137.28936,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,5:48,Winter,30.5,79.7,Male,Adult,2023-08-19 05:48:00,5,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk000__mel.png,Simpson Strzelecki Dunefields,True,9
40-audio-244040391__chunk001,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk001__mel.png,5,1054.8,1425.0,1633.7,63.6,13.6,-28.50857,132.28219,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,10:49,Winter,21.4,39.3,Male,Adult,2023-08-19 10:49:00,10,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk001__mel.png,Simpson Strzelecki Dunefields,True,9
40-audio-244040391__chunk002,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk002__mel.png,5,880.9,1256.6,1531.5,62.0,22.2,-25.25531,132.15907,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,18:45,Winter,20.0,43.0,Male,Adult,2023-08-19 18:45:00,18,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk002__mel.png,Simpson Strzelecki Dunefields,True,9
40-audio-244040391__chunk003,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk003__mel.png,5,421.9,726.7,1656.9,64.3,16.3,-28.44031,138.53829,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,11:21,Winter,38.3,83.9,Male,Adult,2023-08-19 11:21:00,11,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk003__mel.png,Simpson Strzelecki Dunefields,True,9
40-audio-244040391__chunk004,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk004__mel.png,5,80.0,320.1,1834.1,63.7,17.9,-24.56021,133.87992,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,9:14,Winter,34.9,38.7,Male,Adult,2023-08-19 09:14:00,9,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk004__mel.png,Simpson Strzelecki Dunefields,True,9
40-audio-244040391__chunk005,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk005__mel.png,5,948.1,1261.1,1578.7,63.5,20.8,-25.04773,131.65678,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,18:30,Winter,16.5,74.5,Male,Adult,2023-08-19 18:30:00,18,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk005__mel.png,Simpson Strzelecki Dunefields,True,9
41-audio-6559994762__chunk000,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk000__mel.png,5,621.5,955.0,1286.1,73.3,10.3,-27.42834,125.56058,Channel Country,Spinifex grassland,3/06/2023,15:53,Autumn,16.1,30.0,Female,Adult,2023-06-03 15:53:00,15,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk000__mel.png,Channel Country,True,2
41-audio-6559994762__chunk001,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk001__mel.png,5,920.4,1178.3,1537.5,78.2,22.0,-28.27557,126.93442,Channel Country,Spinifex grassland,3/06/2023,8:33,Autumn,26.5,80.9,Female,Adult,2023-06-03 08:33:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk001__mel.png,Channel Country,True,2
41-audio-6559994762__chunk002,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk002__mel.png,5,1318.4,1545.3,1929.3,71.3,22.0,-25.52081,128.93161,Channel Country,Spinifex grassland,3/06/2023,13:57,Autumn,27.8,22.2,Female,Adult,2023-06-03 13:57:00,13,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk002__mel.png,Channel Country,True,2
41-audio-6559994762__chunk003,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk003__mel.png,5,1185.3,1423.7,1667.9,73.1,14.3,-21.71385,132.19557,Channel Country,Spinifex grassland,3/06/2023,12:42,Autumn,40.7,63.9,Female,Adult,2023-06-03 12:42:00,12,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk003__mel.png,Channel Country,True,2
41-audio-6559994762__chunk004,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk004__mel.png,5,1207.4,1489.8,1770.5,78.5,13.7,-21.78259,135.58232,Channel Country,Spinifex grassland,3/06/2023,6:22,Autumn,33.6,26.6,Female,Adult,2023-06-03 06:22:00,6,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk004__mel.png,Channel Country,True,2
41-audio-6559994762__chunk005,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk005__mel.png,5,872.0,1267.9,1738.8,66.6,20.8,-27.28401,132.91453,Channel Country,Spinifex grassland,3/06/2023,14:13,Autumn,21.6,13.8,Female,Adult,2023-06-03 14:13:00,14,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk005__mel.png,Channel Country,True,2
41-audio-6559994762__chunk006,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk006__mel.png,5,1255.4,1514.6,1857.4,68.9,20.6,-21.18706,125.72264,Channel Country,Spinifex grassland,3/06/2023,18:10,Autumn,38.4,77.4,Female,Adult,2023-06-03 18:10:00,18,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk006__mel.png,Channel Country,True,2
41-audio-6559994762__chunk007,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk007__mel.png,5,1407.6,1655.8,1936.5,78.3,12.1,-29.49024,132.78889,Channel Country,Spinifex grassland,3/06/2023,17:14,Autumn,34.4,34.7,Female,Adult,2023-06-03 17:14:00,17,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk007__mel.png,Channel Country,True,2
41-audio-6559994762__chunk008,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk008__mel.png,5,905.0,1165.4,1549.1,75.6,11.7,-18.04151,137.8256,Channel Country,Spinifex grassland,3/06/2023,8:58,Autumn,28.8,19.8,Female,Adult,2023-06-03 08:58:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk008__mel.png,Channel Country,True,2
41-audio-6559994762__chunk009,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk009__mel.png,5,598.8,833.8,1277.5,62.6,21.6,-25.56407,125.87891,Channel Country,Spinifex grassland,3/06/2023,15:25,Autumn,26.7,26.5,Female,Adult,2023-06-03 15:25:00,15,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk009__mel.png,Channel Country,True,2
42-audio-1229933196__chunk000,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk000__mel.png,5,307.0,658.8,2257.8,52.4,10.9,-30.0845,132.34769,Murray-Darling Depression,Spinifex grassland,10/05/2024,18:57,Autumn,18.4,55.5,Male,Adult,2024-05-10 18:57:00,18,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk000__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk001,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk001__mel.png,5,1552.1,2042.6,2719.2,93.2,15.2,-25.38102,139.1011,Murray-Darling Depression,Spinifex grassland,10/05/2024,9:47,Autumn,27.4,61.5,Male,Adult,2024-05-10 09:47:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk001__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk002,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk002__mel.png,5,1163.8,1476.3,1732.9,76.4,21.9,-25.05016,130.38363,Murray-Darling Depression,Spinifex grassland,10/05/2024,5:04,Autumn,27.5,36.1,Male,Adult,2024-05-10 05:04:00,5,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk002__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk003,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk003__mel.png,5,456.5,738.3,2134.2,65.5,15.0,-27.97003,124.12119,Murray-Darling Depression,Spinifex grassland,10/05/2024,8:20,Autumn,26.3,48.9,Male,Adult,2024-05-10 08:20:00,8,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk003__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk004,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk004__mel.png,5,614.6,921.5,1320.2,79.2,10.6,-22.11884,127.43177,Murray-Darling Depression,Spinifex grassland,10/05/2024,17:38,Autumn,24.5,80.3,Male,Adult,2024-05-10 17:38:00,17,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk004__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk005,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk005__mel.png,5,2395.2,2960.3,3487.6,89.4,16.8,-19.70288,128.82295,Murray-Darling Depression,Spinifex grassland,10/05/2024,12:14,Autumn,33.3,65.4,Male,Adult,2024-05-10 12:14:00,12,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk005__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk006,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk006__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,Murray-Darling Depression,Spinifex grassland,10/05/2024,11:16,Autumn,26.7,75.9,Male,Adult,2024-05-10 11:16:00,11,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk006__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk007,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk007__mel.png,5,1207.4,1489.8,1770.5,78.5,13.7,-21.78259,135.58232,Murray-Darling Depression,Spinifex grassland,10/05/2024,6:22,Autumn,33.6,26.6,Male,Adult,2024-05-10 06:22:00,6,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk007__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk008,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk008__mel.png,5,1030.3,1364.6,1631.3,78.0,21.4,-28.21251,128.55546,Murray-Darling Depression,Spinifex grassland,10/05/2024,9:24,Autumn,25.1,22.8,Male,Adult,2024-05-10 09:24:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk008__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk009,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk009__mel.png,5,1962.9,2413.3,2934.4,96.0,15.4,-19.90208,139.07918,Murray-Darling Depression,Spinifex grassland,10/05/2024,9:52,Autumn,20.9,28.5,Male,Adult,2024-05-10 09:52:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk009__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk010,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk010__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk010__mel.png,5,1341.3,1640.7,1924.3,68.0,10.9,-29.17229,122.31804,Murray-Darling Depression,Spinifex grassland,10/05/2024,11:20,Autumn,27.1,37.1,Male,Adult,2024-05-10 11:20:00,11,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk010__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk011,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk011__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk011__mel.png,5,456.5,738.3,2134.2,65.5,15.0,-27.97003,124.12119,Murray-Darling Depression,Spinifex grassland,10/05/2024,8:20,Autumn,26.3,48.9,Male,Adult,2024-05-10 08:20:00,8,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk011__mel.png,Murray-Darling Depression,True,8
42-audio-1229933196__chunk012,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk012__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk012__mel.png,5,921.0,1207.6,1414.8,79.2,11.5,-31.42489,126.4292,Murray-Darling Depression,Spinifex grassland,10/05/2024,5:55,Autumn,20.5,49.7,Male,Adult,2024-05-10 05:55:00,5,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk012__mel.png,Murray-Darling Depression,True,8
XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,1325.1,1599.6,1888.0,73.2,11.7,-26.89113,139.25173,Gawler,Acacia shrubland,14/03/2023,18:56,Summer,28.6,34.7,Male,Adult,2023-03-14 18:56:00,18,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Gawler,True,4
XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,223.9,460.4,1563.2,47.4,8.0,-21.87641,129.00374,Gawler,Acacia shrubland,14/03/2023,8:00,Summer,23.3,67.2,Male,Adult,2023-03-14 08:00:00,8,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Gawler,True,4
XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,592.4,753.6,1739.8,52.3,11.9,-23.78977,130.87922,Gawler,Acacia shrubland,14/03/2023,6:10,Summer,15.9,73.6,Male,Adult,2023-03-14 06:10:00,6,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Gawler,True,4
XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,382.9,702.2,1022.0,50.9,14.1,-23.0505,136.09229,Channel Country,Riparian woodland,1/06/2023,7:57,Autumn,27.2,74.1,Male,Adult,2023-06-01 07:57:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Channel Country,True,2
XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,728.1,1031.2,1418.5,79.5,13.5,-31.31235,124.76483,Channel Country,Riparian woodland,1/06/2023,5:53,Autumn,22.5,53.5,Male,Adult,2023-06-01 05:53:00,5,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Channel Country,True,2
XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,669.5,948.1,1408.3,75.0,20.0,-19.54309,138.35495,Channel Country,Riparian woodland,1/06/2023,16:04,Autumn,32.5,17.9,Male,Adult,2023-06-01 16:04:00,16,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Channel Country,True,2
XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,5,513.4,774.0,1003.1,71.1,20.0,-24.4069,124.9756,Channel Country,Riparian woodland,1/06/2023,8:32,Autumn,24.1,74.2,Male,Adult,2023-06-01 08:32:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Channel Country,True,2
